SW,MWCO,CA,ZP,Permeance,Rejection
1.554236373,350,87,-15,2.142857143,-0.056841654
1.554236373,350,87,-15,2.142857143,0.3506598
1.554236373,350,87,-15,2.142857143,-0.016391264
1.554236373,350,87,-15,2.142857143,0.746638354
1.554236373,350,87,-15,2.142857143,0.031075803
1.554236373,350,87,-15,2.142857143,-0.082655874
1.554236373,350,87,-15,2.142857143,0.22286764
1.554236373,350,87,-15,2.142857143,0.42894896
1.554236373,350,87,-15,2.142857143,-0.096912962
1.554236373,350,87,-15,2.142857143,0.942103436
1.554236373,350,87,-15,2.142857143,0.674229377
1.554236373,350,87,-15,2.142857143,0.947595756
1.554236373,350,87,-15,2.142857143,0.441077338
1.554236373,350,87,-15,2.142857143,0.571105805
1.554236373,350,87,-15,2.142857143,-0.078156573
1.554236373,350,87,-15,2.142857143,0.109718737
1.554236373,350,87,-15,2.142857143,-0.044697666
1.554236373,350,87,-15,2.142857143,0.971580584
1.554236373,350,87,-15,2.142857143,0.06978108
1.554236373,350,87,-15,2.142857143,0.010723594
1.554236373,350,87,-15,2.142857143,-0.096218616
1.554236373,350,87,-15,2.142857143,0.278611286
1.554236373,350,87,-15,2.142857143,0.753789255
1.554236373,350,87,-15,2.142857143,0.906216351
1.554236373,350,87,-15,2.142857143,0.995385629
1.554236373,350,87,-15,2.142857143,0.167127064
1.554236373,350,87,-15,2.142857143,-0.070299407
1.554236373,350,87,-15,2.142857143,-0.04485967
1.554236373,350,87,-15,2.142857143,0.503557371
1.554236373,350,87,-15,2.142857143,0.035115499
1.554236373,350,87,-15,2.142857143,-0.064437788
1.554236373,350,87,-15,2.142857143,0.391463745
1.554236373,350,87,-15,2.142857143,0.001725622
1.554236373,350,87,-15,2.142857143,-0.105769498
1.554236373,350,87,-15,2.142857143,-0.010816539
1.554236373,350,87,-15,2.142857143,0.898359443
1.554236373,350,87,-15,2.142857143,0.084475897
1.554236373,350,87,-15,2.142857143,0.372762997
1.554236373,350,87,-15,2.142857143,0.13096134
1.554236373,350,87,-15,2.142857143,0.998856587
1.554236373,350,87,-15,2.142857143,-0.030479548
1.554236373,350,87,-15,2.142857143,0.347204147
1.554236373,350,87,-15,2.142857143,0.524026332
1.554236373,350,87,-15,2.142857143,0.064916142
1.554236373,350,87,-15,2.142857143,0.941698004
1.554236373,350,87,-15,2.142857143,0.048725938
1.554236373,350,87,-15,2.142857143,0.912682414
1.554236373,350,87,-15,2.142857143,0.909956662
1.554236373,350,87,-15,2.142857143,0.073563804
1.554236373,350,87,-15,2.142857143,0.217296654
1.554236373,350,87,-15,2.142857143,0.693541473
1.554236373,350,87,-15,2.142857143,0.144601101
1.554236373,350,87,-15,2.142857143,0.717383755
1.554236373,350,87,-15,2.142857143,0.346551572
1.554236373,350,87,-15,2.142857143,-0.065371909
1.554236373,350,87,-15,2.142857143,0.599340218
1.554236373,350,87,-15,2.142857143,-0.051440762
1.554236373,350,87,-15,2.142857143,0.061168732
1.554236373,350,87,-15,2.142857143,0.10079464
1.554236373,350,87,-15,2.142857143,0.196159715
1.554236373,350,87,-15,2.142857143,0.089675419
1.554236373,350,87,-15,2.142857143,0.927533678
1.554236373,350,87,-15,2.142857143,0.890981498
1.554236373,350,87,-15,2.142857143,0.970838982
1.554236373,350,87,-15,2.142857143,0.352354838
1.554236373,350,87,-15,2.142857143,0.805173501
1.554236373,350,87,-15,2.142857143,0.087973582
1.554236373,350,87,-15,2.142857143,-0.022887968
1.554236373,350,87,-15,2.142857143,0.097149627
1.554236373,350,87,-15,2.142857143,0.429084007
1.554236373,350,87,-15,2.142857143,0.328180712
1.554236373,350,87,-15,2.142857143,-0.12214721
1.554236373,350,87,-15,2.142857143,-0.104995795
1.554236373,350,87,-15,2.142857143,-0.06367063
1.554236373,350,87,-15,2.142857143,-0.019014799
1.554236373,350,87,-15,2.142857143,0.56143461
1.554236373,350,87,-15,2.142857143,0.992115592
1.554236373,350,87,-15,2.142857143,0.024767954
1.554236373,350,87,-15,2.142857143,0.421236574
1.554236373,350,87,-15,2.142857143,0.147284023
1.554236373,350,87,-15,2.142857143,-0.078703214
1.554236373,350,87,-15,2.142857143,0.579990468
1.554236373,350,87,-15,2.142857143,0.335603709
1.554236373,350,87,-15,2.142857143,0.102079569
1.554236373,350,87,-15,2.142857143,0.933619558
1.554236373,350,87,-15,2.142857143,-0.003497119
1.554236373,350,87,-15,2.142857143,0.148628373
1.554236373,350,87,-15,2.142857143,0.937991001
1.554236373,350,87,-15,2.142857143,-0.073746807
1.554236373,350,87,-15,2.142857143,0.620836189
1.554236373,350,87,-15,2.142857143,-0.079261497
1.554236373,350,87,-15,2.142857143,0.565365081
1.554236373,350,87,-15,2.142857143,-0.009615721
1.554236373,350,87,-15,2.142857143,0.071841521
1.554236373,350,87,-15,2.142857143,0.070757878
1.554236373,350,87,-15,2.142857143,0.872578506
1.554236373,350,87,-15,2.142857143,0.115216464
1.554236373,350,87,-15,2.142857143,0.874280313
1.554236373,350,87,-15,2.142857143,0.944596588
1.554236373,350,87,-15,2.142857143,0.939004164
1.554236373,350,87,-15,2.142857143,0.619028608
1.554236373,350,87,-15,2.142857143,0.074754563
1.554236373,350,87,-15,2.142857143,0.077151313
1.554236373,350,87,-15,2.142857143,0.438354763
1.554236373,350,87,-15,2.142857143,0.130703624
1.554236373,350,87,-15,2.142857143,0.974944853
1.554236373,350,87,-15,2.142857143,-0.130208439
1.554236373,350,87,-15,2.142857143,-0.132899681
1.554236373,350,87,-15,2.142857143,0.452897817
1.554236373,350,87,-15,2.142857143,-0.125171764
1.554236373,350,87,-15,2.142857143,0.137985668
1.554236373,350,87,-15,2.142857143,0.316185157
1.554236373,350,87,-15,2.142857143,-0.132004884
1.554236373,350,87,-15,2.142857143,0.762350919
1.554236373,350,87,-15,2.142857143,0.986292974
1.554236373,350,87,-15,2.142857143,0.053423739
1.554236373,350,87,-15,2.142857143,0.932071716
1.554236373,350,87,-15,2.142857143,-0.082607459
1.554236373,350,87,-15,2.142857143,0.090122287
1.554236373,350,87,-15,2.142857143,-0.054099569
1.554236373,350,87,-15,2.142857143,0.356522085
1.554236373,350,87,-15,2.142857143,0.65528033
1.593345656,500,82,-1,1.428571429,-0.082618427
1.593345656,500,82,-1,1.428571429,-0.122234211
1.593345656,500,82,-1,1.428571429,0.009868616
1.593345656,500,82,-1,1.428571429,0.020551866
1.593345656,500,82,-1,1.428571429,-0.059251168
1.593345656,500,82,-1,1.428571429,0.013772151
1.593345656,500,82,-1,1.428571429,-0.046716986
1.593345656,500,82,-1,1.428571429,-0.041766078
1.593345656,500,82,-1,1.428571429,-0.074529722
1.593345656,500,82,-1,1.428571429,-0.018804948
1.593345656,500,82,-1,1.428571429,-0.02701229
1.593345656,500,82,-1,1.428571429,-0.00823943
1.593345656,500,82,-1,1.428571429,-0.060042342
1.593345656,500,82,-1,1.428571429,-0.045989622
1.593345656,500,82,-1,1.428571429,-0.027584039
1.593345656,500,82,-1,1.428571429,-0.000241566
1.593345656,500,82,-1,1.428571429,-0.001692542
1.593345656,500,82,-1,1.428571429,-0.01152784
1.593345656,500,82,-1,1.428571429,0.030577879
1.593345656,500,82,-1,1.428571429,-0.105926892
1.593345656,500,82,-1,1.428571429,0.055066598
1.593345656,500,82,-1,1.428571429,-0.045441519
1.593345656,500,82,-1,1.428571429,-0.051483651
1.593345656,500,82,-1,1.428571429,-0.111069974
1.593345656,500,82,-1,1.428571429,-0.037415782
1.593345656,500,82,-1,1.428571429,-0.117981401
1.593345656,500,82,-1,1.428571429,-0.007243291
1.593345656,500,82,-1,1.428571429,-0.051516965
1.593345656,500,82,-1,1.428571429,0.009792008
1.593345656,500,82,-1,1.428571429,0.005406456
1.593345656,500,82,-1,1.428571429,-0.08777031
1.593345656,500,82,-1,1.428571429,-0.012547518
1.593345656,500,82,-1,1.428571429,-0.092278548
1.593345656,500,82,-1,1.428571429,-0.04066671
1.593345656,500,82,-1,1.428571429,-0.033476687
1.593345656,500,82,-1,1.428571429,-0.020452415
1.593345656,500,82,-1,1.428571429,-0.068483069
1.593345656,500,82,-1,1.428571429,-0.103103895
1.593345656,500,82,-1,1.428571429,-0.058556846
1.593345656,500,82,-1,1.428571429,0.069534366
1.593345656,500,82,-1,1.428571429,-0.098303019
1.593345656,500,82,-1,1.428571429,-0.042409374
1.593345656,500,82,-1,1.428571429,-0.099227951
1.593345656,500,82,-1,1.428571429,-0.131377007
1.593345656,500,82,-1,1.428571429,0.002620969
1.593345656,500,82,-1,1.428571429,-0.060577887
1.593345656,500,82,-1,1.428571429,-0.022574875
1.593345656,500,82,-1,1.428571429,-0.117366777
1.593345656,500,82,-1,1.428571429,-0.108196729
1.673346693,500,82,-1,0.081400081,-0.389085786
1.673346693,500,82,-1,0.081400081,0.120214395
1.673346693,500,82,-1,0.081400081,0.745275044
1.673346693,500,82,-1,0.081400081,0.768623868
1.673346693,500,82,-1,0.081400081,0.104003326
1.673346693,500,82,-1,0.081400081,0.139865882
1.673346693,500,82,-1,0.081400081,0.471731324
1.673346693,500,82,-1,0.081400081,-0.021350917
1.673346693,500,82,-1,0.081400081,0.985205046
1.673346693,500,82,-1,0.081400081,0.235326184
1.673346693,500,82,-1,0.081400081,-0.055861635
1.673346693,500,82,-1,0.081400081,0.622325314
1.673346693,500,82,-1,0.081400081,0.053813557
1.673346693,500,82,-1,0.081400081,-0.078703516
1.673346693,500,82,-1,0.081400081,-0.056752406
1.673346693,500,82,-1,0.081400081,-0.036113221
1.673346693,500,82,-1,0.081400081,-0.054787311
1.673346693,500,82,-1,0.081400081,0.392821705
1.673346693,500,82,-1,0.081400081,-0.073131496
1.673346693,500,82,-1,0.081400081,0.024248665
1.673346693,500,82,-1,0.081400081,0.261863087
1.673346693,500,82,-1,0.081400081,0.011699444
1.673346693,500,82,-1,0.081400081,0.182374492
1.673346693,500,82,-1,0.081400081,0.636747383
1.673346693,500,82,-1,0.081400081,-0.127040976
1.673346693,500,82,-1,0.081400081,-0.106411948
1.673346693,500,82,-1,0.081400081,0.2230367
1.673346693,500,82,-1,0.081400081,0.926564399
1.673346693,500,82,-1,0.081400081,0.504960341
1.673346693,500,82,-1,0.081400081,0.111831537
1.673346693,500,82,-1,0.081400081,-0.106730424
1.673346693,500,82,-1,0.081400081,0.440715491
1.673346693,500,82,-1,0.081400081,0.096129648
1.673346693,500,82,-1,0.081400081,0.191647134
1.673346693,500,82,-1,0.081400081,0.386451116
1.673346693,500,82,-1,0.081400081,0.337049676
1.673346693,500,82,-1,0.081400081,-0.020946822
1.673346693,500,82,-1,0.081400081,-0.036723295
1.673346693,500,82,-1,0.081400081,0.877736915
1.673346693,500,82,-1,0.081400081,0.718916634
1.673346693,500,82,-1,0.081400081,-0.06283564
1.673346693,500,82,-1,0.081400081,-0.083269807
1.673346693,500,82,-1,0.081400081,-0.267888246
1.673346693,500,82,-1,0.081400081,-0.12048375
1.673346693,500,82,-1,0.081400081,0.252046926
1.673346693,500,82,-1,0.081400081,0.358095215
1.673346693,500,82,-1,0.081400081,0.172761514
1.673346693,500,82,-1,0.081400081,0.576093909
1.673346693,500,82,-1,0.081400081,0.0732227
1.673346693,500,82,-1,0.081400081,0.253104762
1.673346693,500,82,-1,0.081400081,0.080545507
1.673346693,500,82,-1,0.081400081,0.373197414
1.673346693,500,82,-1,0.081400081,0.123447158
1.673346693,500,82,-1,0.081400081,0.638379838
1.673346693,500,82,-1,0.081400081,0.025358923
1.673346693,500,82,-1,0.081400081,0.002975164
1.673346693,500,82,-1,0.081400081,-0.097489644
1.670148433,500,82,-1,0.244542261,0.600057754
1.670148433,500,82,-1,0.244542261,0.059408274
1.670148433,500,82,-1,0.244542261,0.079816217
1.670148433,500,82,-1,0.244542261,0.779226297
1.670148433,500,82,-1,0.244542261,0.160425341
1.670148433,500,82,-1,0.244542261,0.609337364
1.670148433,500,82,-1,0.244542261,0.238046941
1.670148433,500,82,-1,0.244542261,-0.067444562
1.670148433,500,82,-1,0.244542261,0.948613704
1.670148433,500,82,-1,0.244542261,0.448992327
1.670148433,500,82,-1,0.244542261,0.31505767
1.670148433,500,82,-1,0.244542261,0.838019427
1.670148433,500,82,-1,0.244542261,0.945039235
1.670148433,500,82,-1,0.244542261,0.124555267
1.670148433,500,82,-1,0.244542261,0.350011501
1.670148433,500,82,-1,0.244542261,0.049751007
1.670148433,500,82,-1,0.244542261,0.051308341
1.670148433,500,82,-1,0.244542261,0.81660186
1.670148433,500,82,-1,0.244542261,0.173092755
1.670148433,500,82,-1,0.244542261,0.632375271
1.670148433,500,82,-1,0.244542261,0.249635299
1.670148433,500,82,-1,0.244542261,0.724385999
1.670148433,500,82,-1,0.244542261,0.25869885
1.670148433,500,82,-1,0.244542261,0.12316916
1.670148433,500,82,-1,0.244542261,0.152529524
1.670148433,500,82,-1,0.244542261,0.281172439
1.670148433,500,82,-1,0.244542261,0.599364002
1.670148433,500,82,-1,0.244542261,0.927743613
1.670148433,500,82,-1,0.244542261,0.353646412
1.670148433,500,82,-1,0.244542261,0.798744635
1.670148433,500,82,-1,0.244542261,0.398418338
1.670148433,500,82,-1,0.244542261,0.173492767
1.670148433,500,82,-1,0.244542261,-0.053350723
1.670148433,500,82,-1,0.244542261,0.120478385
1.670148433,500,82,-1,0.244542261,-0.023991729
1.670148433,500,82,-1,0.244542261,0.187036537
1.670148433,500,82,-1,0.244542261,0.779964298
1.670148433,500,82,-1,0.244542261,0.712019696
1.670148433,500,82,-1,0.244542261,0.00776418
1.670148433,500,82,-1,0.244542261,0.008341065
1.670148433,500,82,-1,0.244542261,0.175753004
1.670148433,500,82,-1,0.244542261,0.538192471
1.670148433,500,82,-1,0.244542261,-0.002667573
1.670148433,500,82,-1,0.244542261,0.036833632
1.670148433,500,82,-1,0.244542261,0.441028318
1.670148433,500,82,-1,0.244542261,0.154838122
1.670148433,500,82,-1,0.244542261,0.222339799
1.670148433,500,82,-1,0.244542261,0.736901297
1.670148433,500,82,-1,0.244542261,0.643314954
1.670148433,500,82,-1,0.244542261,0.111864957
1.670148433,500,82,-1,0.244542261,-0.050965737
1.670148433,500,82,-1,0.244542261,0.268455029
1.670148433,500,82,-1,0.244542261,-0.030575515
1.670148433,500,82,-1,0.244542261,0.998294853
1.670148433,500,82,-1,0.244542261,0.949367768
1.670148433,500,82,-1,0.244542261,0.126314345
1.279559822,300,59,-37.5,1.69,0.948905032
1.279559822,300,59,-37.5,1.69,0.785165735
1.279559822,300,59,-37.5,1.69,0.909239251
1.279559822,300,59,-37.5,1.69,0.68473745
1.279559822,300,59,-37.5,1.69,0.532008246
1.279559822,300,59,-37.5,1.69,0.903416252
1.279559822,300,59,-37.5,1.69,0.978215818
1.279559822,300,59,-37.5,1.69,0.767441506
1.279559822,300,59,-37.5,1.69,0.947852338
1.279559822,300,59,-37.5,1.69,0.397730772
1.279559822,300,59,-37.5,1.69,0.599418967
1.279559822,300,59,-37.5,1.69,0.56855849
1.279559822,300,59,-37.5,1.69,0.414553275
1.279559822,300,59,-37.5,1.69,0.555683647
1.279559822,300,59,-37.5,1.69,0.706256188
1.279559822,300,59,-37.5,1.69,0.897282604
1.279559822,300,59,-37.5,1.69,0.808178202
1.279559822,300,59,-37.5,1.69,0.562624581
1.279559822,300,59,-37.5,1.69,0.836892569
1.279559822,300,59,-37.5,1.69,0.985124666
1.279559822,300,59,-37.5,1.69,0.789862362
1.279559822,300,59,-37.5,1.69,0.890880348
1.279559822,300,59,-37.5,0.11,1
1.279559822,300,59,-37.5,1.69,0.685266606
1.279559822,300,59,-37.5,1.69,0.979498464
1.279559822,300,59,-37.5,1.69,0.457213331
1.279559822,300,59,-37.5,1.69,0.975043484
1.279559822,300,59,-37.5,1.69,0.927867051
1.279559822,300,59,-37.5,1.69,0.803256096
1.279559822,300,59,-37.5,1.69,0.834969925
1.279559822,300,59,-37.5,1.69,0.774182798
1.279559822,300,59,-37.5,1.69,0.39210052
1.279559822,300,59,-37.5,1.69,0.439759998
1.279559822,300,59,-37.5,1.69,0.724092237
1.279559822,300,59,-37.5,1.69,0.877422422
1.279559822,300,59,-37.5,1.69,0.785809512
1.279559822,300,59,-37.5,1.69,0.956943379
1.279559822,300,59,-37.5,1.69,0.425603125
1.279559822,300,59,-37.5,1.69,0.792712931
1.279559822,300,59,-37.5,1.69,0.787563208
1.279559822,300,59,-37.5,1.69,0.150828439
1.279559822,300,59,-37.5,2.48,0.878
1.279559822,300,59,-37.5,1.69,0.657765484
1.279559822,300,59,-37.5,1.69,0.640491404
1.279559822,300,59,-37.5,1.69,0.873867107
1.279559822,300,59,-37.5,1.69,0.468569014
1.279559822,300,59,-37.5,1.69,0.346675252
1.279559822,300,59,-37.5,1.69,0.993120054
1.279559822,300,59,-37.5,1.69,0.771373395
1.279559822,300,59,-37.5,1.69,0.988889233
1.279559822,300,59,-37.5,1.69,0.66879053
1.279559822,300,59,-37.5,1.69,0.764837236
1.279559822,300,59,-37.5,1.69,0.99135746
1.279559822,300,59,-37.5,1.69,0.169173329
1.279559822,300,59,-37.5,1.69,0.988407577
1.279559822,300,59,-37.5,1.69,0.839921615
1.279559822,300,59,-37.5,1.69,0.649350215
1.279559822,300,59,-37.5,1.69,0.912562707
1.279559822,300,59,-37.5,1.69,0.637662076
1.279559822,300,59,-37.5,0.11,0.837
1.279559822,300,59,-37.5,1.69,0.985942535
1.279559822,300,59,-37.5,1.69,0.908367224
1.279559822,300,59,-37.5,1.69,0.748778465
1.279559822,300,59,-37.5,1.69,0.968778797
1.279559822,300,59,-37.5,1.69,0.988464015
1.279559822,300,59,-37.5,1.69,0.986166973
1.279559822,300,59,-37.5,1.69,0.884691666
1.279559822,300,59,-37.5,1.69,0.98512613
1.279559822,300,59,-37.5,1.69,0.941967043
1.279559822,300,59,-37.5,1.69,0.569696553
1.279559822,300,59,-37.5,1.69,0.665838995
1.279559822,300,59,-37.5,1.69,0.993485507
1.279559822,300,59,-37.5,1.69,0.741254688
1.279559822,300,59,-37.5,1.69,0.955288238
1.279559822,300,59,-37.5,1.69,0.767580718
1.279559822,300,59,-37.5,1.69,0.842404086
1.279559822,300,59,-37.5,1.69,0.791966561
1.279559822,300,59,-37.5,1.69,0.911430066
1.279559822,300,59,-37.5,1.69,0.801987769
1.279559822,300,59,-37.5,1.69,0.987186109
1.279559822,300,59,-37.5,1.69,0.604516671
1.279559822,300,59,-37.5,1.69,0.780565213
1.279559822,300,59,-37.5,1.69,0.554595413
1.279559822,300,59,-37.5,1.69,0.867544319
1.279559822,300,59,-37.5,1.69,0.892227776
1.279559822,300,59,-37.5,1.69,0.699971568
1.279559822,300,59,-37.5,1.69,0.855509547
1.279559822,300,59,-37.5,1.69,0.680836567
1.279559822,300,59,-37.5,1.69,0.649757297
1.279559822,300,59,-37.5,1.69,0.84975479
1.279559822,300,59,-37.5,1.69,0.688224561
1.279559822,300,59,-37.5,1.69,0.618070293
1.279559822,300,59,-37.5,1.69,0.985744264
1.279559822,300,59,-37.5,1.69,0.368717355
1.279559822,300,59,-37.5,1.69,0.623341537
1.279559822,300,59,-37.5,1.69,0.994931796
1.279559822,300,59,-37.5,1.69,0.802054676
1.279559822,300,59,-37.5,1.69,0.431285154
1.279559822,300,59,-37.5,1.69,1
1.67402734,500,82,-1,0.179221384,0.037214185
1.67402734,500,82,-1,0.179221384,0.105135328
1.67402734,500,82,-1,0.179221384,-0.024275423
1.67402734,500,82,-1,0.179221384,0.583869265
1.67402734,500,82,-1,0.179221384,0.327932288
1.67402734,500,82,-1,0.179221384,0.084834131
1.67402734,500,82,-1,0.179221384,-0.033142715
1.67402734,500,82,-1,0.179221384,0.047624107
1.67402734,500,82,-1,0.179221384,0.302795111
1.67402734,500,82,-1,0.179221384,0.393971249
1.67402734,500,82,-1,0.179221384,0.329731028
1.67402734,500,82,-1,0.179221384,0.696270596
1.67402734,500,82,-1,0.179221384,0.547044008
1.67402734,500,82,-1,0.179221384,0.018705942
1.67402734,500,82,-1,0.179221384,0.422789723
1.67402734,500,82,-1,0.179221384,-0.10336986
1.67402734,500,82,-1,0.179221384,0.033622859
1.67402734,500,82,-1,0.179221384,0.156463388
1.67402734,500,82,-1,0.179221384,0.116845499
1.67402734,500,82,-1,0.179221384,0.155794353
1.67402734,500,82,-1,0.179221384,0.033472822
1.67402734,500,82,-1,0.179221384,0.169462541
1.67402734,500,82,-1,0.179221384,0.036884859
1.67402734,500,82,-1,0.179221384,-0.019206187
1.67402734,500,82,-1,0.179221384,-0.13351797
1.67402734,500,82,-1,0.179221384,0.054166313
1.67402734,500,82,-1,0.179221384,0.150320508
1.67402734,500,82,-1,0.179221384,0.116762225
1.67402734,500,82,-1,0.179221384,0.030219906
1.67402734,500,82,-1,0.179221384,0.053729582
1.67402734,500,82,-1,0.179221384,-0.299428761
1.67402734,500,82,-1,0.179221384,0.07745637
1.67402734,500,82,-1,0.179221384,0.038762765
1.67402734,500,82,-1,0.179221384,-0.017148212
1.67402734,500,82,-1,0.179221384,0.119644769
1.67402734,500,82,-1,0.179221384,0.106420781
1.67402734,500,82,-1,0.179221384,-0.013160323
1.67402734,500,82,-1,0.179221384,0.277478417
1.67402734,500,82,-1,0.179221384,-0.03613439
1.67402734,500,82,-1,0.179221384,0.227093852
1.67402734,500,82,-1,0.179221384,0.05848954
